GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Population of one race:,Margin of Error; Population of one race:,Estimate; Population of one race: - White,Margin of Error; Population of one race: - White,Estimate; Population of one race: - Black or African American,Margin of Error; Population of one race: - Black or African American,Estimate; Population of one race: - American Indian and Alaska Native,Margin of Error; Population of one race: - American Indian and Alaska Native,Estimate; Population of one race: - Asian alone,Margin of Error; Population of one race: - Asian alone,Estimate; Population of one race: - Native Hawaiian and Other Pacific Islander,Margin of Error; Population of one race: - Native Hawaiian and Other Pacific Islander,Estimate; Population of one race: - Some other race,Margin of Error; Population of one race: - Some other race,Estimate; Population of two or more races:,Margin of Error; Population of two or more races:,Estimate; Population of two or more races: - Two races including Some other race,Margin of Error; Population of two or more races: - Two races including Some other race,"Estimate; Population of two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Population of two or more races: - Two races excluding Some other race, and three or more races",Estimate; Population of two or more races: - Population of two races:,Margin of Error; Population of two or more races: - Population of two races:,Estimate; Population of two or more races: - Population of two races: - White; Black or African American,Margin of Error; Population of two or more races: - Population of two races: - White; Black or African American,Estimate; Population of two or more races: - Population of two races: - White; American Indian and Alaska Native,Margin of Error; Population of two or more races: - Population of two races: - White; American Indian and Alaska Native,Estimate; Population of two or more races: - Population of two races: - White; Asian,Margin of Error; Population of two or more races: - Population of two races: - White; Asian,Estimate; Population of two or more races: - Population of two races: - Black or African American; American Indian and Alaska Native,Margin of Error; Population of two or more races: - Population of two races: - Black or African American; American Indian and Alaska Native,Estimate; Population of two or more races: - Population of two races: - All other two race combinations,Margin of Error; Population of two or more races: - Population of two races: - All other two race combinations,Estimate; Population of two or more races: - Population of three races,Margin of Error; Population of two or more races: - Population of three races,Estimate; Population of two or more races: - Population of four or more races,Margin of Error; Population of two or more races: - Population of four or more races
1500000US060750122012,060750122012,"Block Group 2, Census Tract 122.01, San Francisco County, California",1761,527,1689,520,583,206,145,105,0,12,596,381,0,12,365,338,72,68,45,73,27,31,72,68,14,22,0,12,0,12,0,12,58,75,0,12,0,12
1500000US060750122021,060750122021,"Block Group 1, Census Tract 122.02, San Francisco County, California",3079,514,3011,488,1371,479,563,234,30,26,740,246,0,12,307,300,68,73,34,41,34,60,56,53,0,12,13,29,0,12,0,12,43,44,12,29,0,12
1500000US060750123011,060750123011,"Block Group 1, Census Tract 123.01, San Francisco County, California",1087,244,1078,244,505,205,92,93,4,8,320,133,0,12,157,98,9,15,0,12,9,15,9,15,0,12,0,12,9,15,0,12,0,12,0,12,0,12
1500000US060750123012,060750123012,"Block Group 2, Census Tract 123.01, San Francisco County, California",703,166,640,152,220,67,160,74,12,23,248,149,0,12,0,12,63,52,0,12,63,52,63,52,5,9,0,12,27,32,0,12,31,50,0,12,0,12
1500000US060750123021,060750123021,"Block Group 1, Census Tract 123.02, San Francisco County, California",1452,273,1432,271,794,229,54,50,0,12,547,173,0,12,37,42,20,21,8,14,12,15,20,21,0,12,6,10,0,12,0,12,14,18,0,12,0,12
1500000US060750123022,060750123022,"Block Group 2, Census Tract 123.02, San Francisco County, California",1066,200,1010,186,321,108,165,96,16,28,494,150,0,12,14,18,56,44,0,12,56,44,48,46,0,12,0,12,0,12,9,14,39,44,8,12,0,12
1500000US060750124011,060750124011,"Block Group 1, Census Tract 124.01, San Francisco County, California",1671,394,1582,391,536,194,127,90,0,12,761,304,0,12,158,215,89,97,49,86,40,42,70,91,0,12,21,29,0,12,0,12,49,86,19,31,0,12
1500000US060750124012,060750124012,"Block Group 2, Census Tract 124.01, San Francisco County, California",2942,708,2750,701,1574,666,189,150,17,28,430,181,18,30,522,281,192,195,125,180,67,58,177,194,5,13,10,17,31,35,0,12,131,182,15,24,0,12
1500000US060750124021,060750124021,"Block Group 1, Census Tract 124.02, San Francisco County, California",744,263,725,263,312,143,57,42,0,12,317,207,9,17,30,22,19,20,6,11,13,17,11,14,0,12,0,12,5,9,0,12,6,11,8,14,0,12
1500000US060750124022,060750124022,"Block Group 2, Census Tract 124.02, San Francisco County, California",983,240,945,261,575,197,42,59,0,12,274,144,0,12,54,80,38,54,0,12,38,54,38,54,0,12,0,12,0,12,0,12,38,54,0,12,0,12
1500000US060750124023,060750124023,"Block Group 3, Census Tract 124.02, San Francisco County, California",1666,306,1607,310,647,192,107,88,0,12,629,280,0,12,224,310,59,48,0,12,59,48,59,48,0,12,27,32,32,35,0,12,0,12,0,12,0,12
1500000US060750125011,060750125011,"Block Group 1, Census Tract 125.01, San Francisco County, California",2319,329,2191,354,524,218,185,116,30,39,1327,391,0,12,125,116,128,126,8,16,120,125,128,126,8,17,17,28,0,12,0,12,103,117,0,12,0,12
1500000US060750125012,060750125012,"Block Group 2, Census Tract 125.01, San Francisco County, California",1228,333,1210,334,600,204,246,155,37,58,276,284,0,12,51,62,18,16,0,12,18,16,8,15,0,12,0,12,8,15,0,12,0,12,10,17,0,12
1500000US060750125021,060750125021,"Block Group 1, Census Tract 125.02, San Francisco County, California",1842,411,1708,387,587,243,314,212,73,88,688,226,0,12,46,65,134,120,0,12,134,120,127,118,0,12,66,69,61,98,0,12,0,12,7,16,0,12
1500000US060750125022,060750125022,"Block Group 2, Census Tract 125.02, San Francisco County, California",2278,654,2232,651,417,250,208,146,13,18,1067,476,0,12,527,495,46,49,0,12,46,49,46,49,17,39,5,12,5,8,13,21,6,13,0,12,0,12
1500000US060750126011,060750126011,"Block Group 1, Census Tract 126.01, San Francisco County, California",2499,268,2449,279,2172,306,0,12,0,12,277,131,0,12,0,12,50,61,13,22,37,58,50,61,0,12,0,12,37,58,0,12,13,22,0,12,0,12
1500000US060750126021,060750126021,"Block Group 1, Census Tract 126.02, San Francisco County, California",2007,292,1921,290,1758,334,0,12,0,12,145,90,0,12,18,30,86,59,0,12,86,59,86,59,0,12,0,12,86,59,0,12,0,12,0,12,0,12
1500000US060750126022,060750126022,"Block Group 2, Census Tract 126.02, San Francisco County, California",1094,252,1075,252,943,254,0,12,0,12,132,84,0,12,0,12,19,21,0,12,19,21,19,21,0,12,0,12,19,21,0,12,0,12,0,12,0,12
1500000US060750127001,060750127001,"Block Group 1, Census Tract 127, San Francisco County, California",1885,297,1842,296,1520,306,180,189,0,12,121,153,0,12,21,35,43,56,0,12,43,56,30,48,0,12,0,12,30,48,0,12,0,12,0,12,13,23
1500000US060750127002,060750127002,"Block Group 2, Census Tract 127, San Francisco County, California",1191,274,1148,261,1040,266,0,12,0,12,108,69,0,12,0,12,43,68,0,12,43,68,43,68,0,12,0,12,0,12,0,12,43,68,0,12,0,12
1500000US060750127003,060750127003,"Block Group 3, Census Tract 127, San Francisco County, California",682,167,667,168,600,152,0,12,0,12,52,48,15,25,0,12,15,25,0,12,15,25,15,25,15,25,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750128001,060750128001,"Block Group 1, Census Tract 128, San Francisco County, California",2221,460,2160,462,1872,429,0,12,1,2,254,147,0,12,33,41,61,59,17,26,44,40,61,59,0,12,0,12,44,40,0,12,17,26,0,12,0,12
1500000US060750128002,060750128002,"Block Group 2, Census Tract 128, San Francisco County, California",1084,411,1084,411,1013,383,0,12,0,12,59,83,0,12,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750128003,060750128003,"Block Group 3, Census Tract 128, San Francisco County, California",933,296,823,234,649,200,0,12,0,12,174,98,0,12,0,12,110,100,0,12,110,100,110,100,0,12,0,12,110,100,0,12,0,12,0,12,0,12
1500000US060750128004,060750128004,"Block Group 4, Census Tract 128, San Francisco County, California",670,236,656,234,459,153,93,114,0,12,43,33,0,12,61,53,14,23,0,12,14,23,14,23,0,12,0,12,14,23,0,12,0,12,0,12,0,12
1500000US060750129011,060750129011,"Block Group 1, Census Tract 129.01, San Francisco County, California",1106,246,1033,236,970,235,2,4,11,17,50,44,0,12,0,12,73,56,0,12,73,56,61,46,3,8,29,40,16,24,0,12,13,22,12,22,0,12
1500000US060750129012,060750129012,"Block Group 2, Census Tract 129.01, San Francisco County, California",1482,211,1383,206,1098,223,0,12,0,12,285,138,0,12,0,12,99,72,0,12,99,72,99,72,20,32,7,11,72,66,0,12,0,12,0,12,0,12
1500000US060750129021,060750129021,"Block Group 1, Census Tract 129.02, San Francisco County, California",1235,273,1154,247,985,244,11,18,0,12,150,88,0,12,8,12,81,73,0,12,81,73,81,73,13,21,0,12,68,67,0,12,0,12,0,12,0,12
1500000US060750129022,060750129022,"Block Group 2, Census Tract 129.02, San Francisco County, California",1235,260,1226,260,972,256,35,51,0,12,165,81,0,12,54,66,9,16,0,12,9,16,9,16,0,12,0,12,9,16,0,12,0,12,0,12,0,12
1500000US060750129023,060750129023,"Block Group 3, Census Tract 129.02, San Francisco County, California",974,235,946,236,777,209,0,12,0,12,169,94,0,12,0,12,28,47,0,12,28,47,28,47,0,12,0,12,28,47,0,12,0,12,0,12,0,12
1500000US060750130001,060750130001,"Block Group 1, Census Tract 130, San Francisco County, California",1005,236,1005,236,781,221,0,12,0,12,224,136,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750130002,060750130002,"Block Group 2, Census Tract 130, San Francisco County, California",1113,255,1091,253,946,247,0,12,15,23,130,97,0,12,0,12,22,35,0,12,22,35,22,35,0,12,0,12,22,35,0,12,0,12,0,12,0,12
1500000US060750130003,060750130003,"Block Group 3, Census Tract 130, San Francisco County, California",1273,380,1206,383,1084,355,0,12,0,12,69,67,0,12,53,80,67,88,0,12,67,88,67,88,0,12,0,12,67,88,0,12,0,12,0,12,0,12
1500000US060750130004,060750130004,"Block Group 4, Census Tract 130, San Francisco County, California",1157,255,1138,256,1089,248,0,12,0,12,49,46,0,12,0,12,19,31,19,31,0,12,19,31,0,12,0,12,0,12,0,12,19,31,0,12,0,12
1500000US060750131011,060750131011,"Block Group 1, Census Tract 131.01, San Francisco County, California",1718,302,1652,287,1418,270,39,55,0,12,144,88,0,12,51,43,66,104,0,12,66,104,66,104,63,104,0,12,0,12,0,12,3,5,0,12,0,12
1500000US060750131012,060750131012,"Block Group 2, Census Tract 131.01, San Francisco County, California",2073,368,1983,367,1384,255,67,80,0,12,516,332,0,12,16,24,90,72,14,22,76,67,90,72,0,12,16,26,60,61,0,12,14,22,0,12,0,12
1500000US060750131021,060750131021,"Block Group 1, Census Tract 131.02, San Francisco County, California",1196,190,1196,190,1090,188,0,12,0,12,64,43,11,17,31,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
