"","C.Block","number.races","race","percent.pop"
"3734","060750218003","2","White; Black",0
"3735","060750218004","2","White; Black",0.0238379022646007
"3736","060750226001","2","White; Black",0.00925925925925926
"3737","060750226002","2","White; Black",0
"3738","060750227021","2","White; Black",0.0140221402214022
"3739","060750227022","2","White; Black",0
"3740","060750227041","2","White; Black",0
"3741","060750227042","2","White; Black",0.00285035629453682
"3742","060750228011","2","White; Black",0
"3743","060750228012","2","White; Black",0
"3744","060750228013","2","White; Black",0.00876010781671159
"3745","060750228021","2","White; Black",0.0162074554294976
"3746","060750228022","2","White; Black",0.00124766063630692
"3747","060750228031","2","White; Black",0.00512104283054004
"3748","060750228032","2","White; Black",0
"3749","060750228033","2","White; Black",0
"3750","060750229011","2","White; Black",0.0074673304293715
"3751","060750229012","2","White; Black",0.00438116100766703
"3752","060750229013","2","White; Black",0
"3753","060750229021","2","White; Black",0
"3754","060750229022","2","White; Black",0
"3755","060750229031","2","White; Black",0
"3756","060750229032","2","White; Black",0.01256038647343
"3757","060750229033","2","White; Black",0
"3758","060750230011","2","White; Black",0
"3759","060750230012","2","White; Black",0
"3760","060750230013","2","White; Black",0.00496688741721854
"3761","060750230031","2","White; Black",0
"3762","060750230032","2","White; Black",0
"3763","060750231021","2","White; Black",0.00397542464763282
"3764","060750231022","2","White; Black",0.00285306704707561
"3765","060750231031","2","White; Black",0
"3766","060750231032","2","White; Black",0.0489284270117267
"3767","060750232001","2","White; Black",0.00549786194257789
"3768","060750232002","2","White; Black",0.0150197628458498
"3769","060750232003","2","White; Black",0.00776287932251235
"3770","060750233001","2","White; Black",0.00831600831600832
"3771","060750234001","2","White; Black",0
"3772","060750234002","2","White; Black",0
"3773","060750251001","2","White; Black",0.0128893662728249
"3774","060750251002","2","White; Black",0
"3775","060750251003","2","White; Black",0
"3776","060750252001","2","White; Black",0
"3777","060750252002","2","White; Black",0
"3778","060750252003","2","White; Black",0
"3779","060750252004","2","White; Black",0
"3780","060750253001","2","White; Black",0.00649878147847279
"3781","060750253002","2","White; Black",0
"3782","060750253003","2","White; Black",0.00875486381322957
"3783","060750253004","2","White; Black",0.0160309563294638
"3784","060750254011","2","White; Black",0.0047361299052774
"3785","060750254012","2","White; Black",0
"3786","060750254013","2","White; Black",0
"3787","060750254021","2","White; Black",0
"3788","060750254022","2","White; Black",0
"3789","060750254023","2","White; Black",0
"3790","060750254031","2","White; Black",0.00626043405676127
"3791","060750254032","2","White; Black",0
"3792","060750255001","2","White; Black",0
"3793","060750255002","2","White; Black",0
"3794","060750255003","2","White; Black",0
"3795","060750255004","2","White; Black",0.024390243902439
"3796","060750255005","2","White; Black",0
"3797","060750255006","2","White; Black",0
"3798","060750256001","2","White; Black",0
"3799","060750256002","2","White; Black",0.00482509047044632
"3800","060750256003","2","White; Black",0.039832285115304
"3801","060750256004","2","White; Black",0
"3802","060750257011","2","White; Black",0
"3803","060750257012","2","White; Black",0
"3804","060750257013","2","White; Black",0
"3805","060750257021","2","White; Black",0
"3806","060750257022","2","White; Black",0
"3807","060750257023","2","White; Black",0
"3808","060750258001","2","White; Black",0.038630377524144
"3809","060750258002","2","White; Black",0
"3810","060750259001","2","White; Black",0
"3811","060750259002","2","White; Black",0.0219931271477663
"3812","060750259003","2","White; Black",0
"3813","060750260011","2","White; Black",0.0277577505407354
"3814","060750260012","2","White; Black",0.0104712041884817
"3815","060750260021","2","White; Black",0
"3816","060750260022","2","White; Black",0
"3817","060750260031","2","White; Black",0
"3818","060750260032","2","White; Black",0.00870882241575161
"3819","060750260041","2","White; Black",0.0038232795242141
"3820","060750260042","2","White; Black",0.00607638888888889
"3821","060750261001","2","White; Black",0
"3822","060750261002","2","White; Black",0
"3823","060750261003","2","White; Black",0.0127906976744186
"3824","060750261004","2","White; Black",0
"3825","060750262001","2","White; Black",0
"3826","060750262002","2","White; Black",0
"3827","060750262003","2","White; Black",0.0005175983436853
"3828","060750262004","2","White; Black",0
"3829","060750262005","2","White; Black",0
"3830","060750263011","2","White; Black",0
"3831","060750263012","2","White; Black",0.014344262295082
"3832","060750263013","2","White; Black",0
"3833","060750263021","2","White; Black",0.010016694490818
"3834","060750263022","2","White; Black",0
"3835","060750263023","2","White; Black",0
"3836","060750263031","2","White; Black",0
"3837","060750263032","2","White; Black",0
"3838","060750264011","2","White; Black",0
"3839","060750264012","2","White; Black",0
"3840","060750264021","2","White; Black",0
"3841","060750264022","2","White; Black",0.0198463508322663
"3842","060750264023","2","White; Black",0
"3843","060750264031","2","White; Black",0.00423953365129836
"3844","060750264032","2","White; Black",0
"3845","060750264041","2","White; Black",0
"3846","060750264042","2","White; Black",0
"3847","060750301011","2","White; Black",0
"3848","060750301012","2","White; Black",0.00123685837971552
"3849","060750301013","2","White; Black",0
"3850","060750301014","2","White; Black",0
"3851","060750301021","2","White; Black",0.00732984293193717
"3852","060750301022","2","White; Black",0
"3853","060750301023","2","White; Black",0
"3854","060750302011","2","White; Black",0.00700190961171229
"3855","060750302012","2","White; Black",0
"3856","060750302013","2","White; Black",0
"3857","060750302021","2","White; Black",0
"3858","060750302022","2","White; Black",0.0319444444444444
"3859","060750302023","2","White; Black",0
"3860","060750303011","2","White; Black",0
"3861","060750303012","2","White; Black",0.0238543628374137
"3862","060750303013","2","White; Black",0
"3863","060750303014","2","White; Black",0
"3864","060750303021","2","White; Black",0
"3865","060750303022","2","White; Black",0
"3866","060750303023","2","White; Black",0
"3867","060750304001","2","White; Black",0
"3868","060750304002","2","White; Black",0
"3869","060750304003","2","White; Black",0
"3870","060750304004","2","White; Black",0
"3871","060750304005","2","White; Black",0
"3872","060750305001","2","White; Black",0
"3873","060750305002","2","White; Black",0.0378787878787879
"3874","060750305003","2","White; Black",0
"3875","060750306001","2","White; Black",0
"3876","060750306002","2","White; Black",0.026865671641791
"3877","060750306003","2","White; Black",0
"3878","060750307001","2","White; Black",0
"3879","060750307002","2","White; Black",0
"3880","060750307003","2","White; Black",0
"3881","060750308001","2","White; Black",0
"3882","060750308002","2","White; Black",0
"3883","060750308003","2","White; Black",0
"3884","060750308004","2","White; Black",0.00857632933104631
"3885","060750308005","2","White; Black",0.0109961190168176
"3886","060750309001","2","White; Black",0
"3887","060750309002","2","White; Black",0
"3888","060750309003","2","White; Black",0
"3889","060750309004","2","White; Black",0
"3890","060750309005","2","White; Black",0
"3891","060750309006","2","White; Black",0
"3892","060750309007","2","White; Black",0
"3893","060750310001","2","White; Black",0
"3894","060750310002","2","White; Black",0.00950441276306857
"3895","060750310003","2","White; Black",0
"3896","060750311001","2","White; Black",0.0249617931737137
"3897","060750311002","2","White; Black",0
"3898","060750311003","2","White; Black",0
"3899","060750311004","2","White; Black",0
"3900","060750311005","2","White; Black",0
"3901","060750312011","2","White; Black",0
"3902","060750312012","2","White; Black",0
"3903","060750312013","2","White; Black",0
"3904","060750312014","2","White; Black",0
"3905","060750312021","2","White; Black",0.00936967632027257
"3906","060750312022","2","White; Black",0
"3907","060750313011","2","White; Black",0
"3908","060750313012","2","White; Black",0
"3909","060750313013","2","White; Black",0
"3910","060750313021","2","White; Black",0.0149105367793241
"3911","060750313022","2","White; Black",0
"3912","060750313023","2","White; Black",0.00307167235494881
"3913","060750314001","2","White; Black",0.0435806831566549
"3914","060750314002","2","White; Black",0.00637755102040816
"3915","060750314003","2","White; Black",0
"3916","060750314004","2","White; Black",0
"3917","060750314005","2","White; Black",0
"3918","060750326011","2","White; Black",0.0168753402286336
"3919","060750326012","2","White; Black",0
"3920","060750326013","2","White; Black",0
"3921","060750326021","2","White; Black",0
"3922","060750326022","2","White; Black",0.0148678414096916
"3923","060750326023","2","White; Black",0
"3924","060750327001","2","White; Black",0
"3925","060750327002","2","White; Black",0
"3926","060750327003","2","White; Black",0.0397088021178028
"3927","060750327004","2","White; Black",0
"3928","060750327005","2","White; Black",0
"3929","060750327006","2","White; Black",0
"3930","060750327007","2","White; Black",0
"3931","060750328011","2","White; Black",0
"3932","060750328012","2","White; Black",0
"3933","060750328013","2","White; Black",0
"3934","060750328021","2","White; Black",0
"3935","060750328022","2","White; Black",0
"3936","060750328023","2","White; Black",0
"3937","060750329011","2","White; Black",0
"3938","060750329012","2","White; Black",0
"3939","060750329013","2","White; Black",0.0262249827467219
"3940","060750329014","2","White; Black",0
"3941","060750329021","2","White; Black",0
"3942","060750329022","2","White; Black",0
"3943","060750329023","2","White; Black",0
"3944","060750330001","2","White; Black",0.0282186948853616
"3945","060750330002","2","White; Black",0
"3946","060750330003","2","White; Black",0
"3947","060750330004","2","White; Black",0
"3948","060750330005","2","White; Black",0
"3949","060750330006","2","White; Black",0
"3950","060750331001","2","White; Black",0
"3951","060750331002","2","White; Black",0
"3952","060750331003","2","White; Black",0
"3953","060750331004","2","White; Black",0
"3954","060750332011","2","White; Black",0.00270124257158293
"3955","060750332031","2","White; Black",0.021015761821366
"3956","060750332032","2","White; Black",0.0200364298724954
"3957","060750332041","2","White; Black",0.0700636942675159
"3958","060750332042","2","White; Black",0.00597014925373134
"3959","060750332043","2","White; Black",0
"3960","060750351001","2","White; Black",0.0198821796759941
"3961","060750351002","2","White; Black",0
"3962","060750351003","2","White; Black",0
"3963","060750351004","2","White; Black",0
"3964","060750351005","2","White; Black",0
"3965","060750351006","2","White; Black",0
"3966","060750351007","2","White; Black",0
"3967","060750352011","2","White; Black",0
"3968","060750352012","2","White; Black",0.0112847222222222
"3969","060750352013","2","White; Black",0
"3970","060750352014","2","White; Black",0
"3971","060750352015","2","White; Black",0.00769230769230769
"3972","060750352021","2","White; Black",0
"3973","060750352022","2","White; Black",0.0123372172721042
"3974","060750352023","2","White; Black",0
"3975","060750353001","2","White; Black",0.0666666666666667
"3976","060750353002","2","White; Black",0
"3977","060750353003","2","White; Black",0
"3978","060750353004","2","White; Black",0
"3979","060750353005","2","White; Black",0
"3980","060750353006","2","White; Black",0
"3981","060750354001","2","White; Black",0
"3982","060750354002","2","White; Black",0
"3983","060750354003","2","White; Black",0
"3984","060750354004","2","White; Black",0
"3985","060750354005","2","White; Black",0
"3986","060750401001","2","White; Black",0
"3987","060750401002","2","White; Black",0
"3988","060750401003","2","White; Black",0
"3989","060750401004","2","White; Black",0
"3990","060750402001","2","White; Black",0
"3991","060750402002","2","White; Black",0
"3992","060750402003","2","White; Black",0.0230515916575192
"3993","060750402004","2","White; Black",0
"3994","060750426011","2","White; Black",0
"3995","060750426012","2","White; Black",0.0198314328210213
"3996","060750426021","2","White; Black",0
"3997","060750426022","2","White; Black",0
"3998","060750426023","2","White; Black",0
"3999","060750427001","2","White; Black",0
"4000","060750427002","2","White; Black",0
"4001","060750427003","2","White; Black",0
"4002","060750428001","2","White; Black",0
"4003","060750428002","2","White; Black",0
"4004","060750428003","2","White; Black",0
"4005","060750451001","2","White; Black",0
"4006","060750451002","2","White; Black",0
"4007","060750451003","2","White; Black",0.0119485294117647
"4008","060750452001","2","White; Black",0
"4009","060750452002","2","White; Black",0
"4010","060750452003","2","White; Black",0
"4011","060750452004","2","White; Black",0
"4012","060750452005","2","White; Black",0
"4013","060750476001","2","White; Black",0
"4014","060750476002","2","White; Black",0
"4015","060750476003","2","White; Black",0
"4016","060750476004","2","White; Black",0
"4017","060750477011","2","White; Black",0.00975177304964539
"4018","060750477012","2","White; Black",0
"4019","060750477013","2","White; Black",0
"4020","060750477021","2","White; Black",0
"4021","060750477022","2","White; Black",0.00669216061185468
"4022","060750477023","2","White; Black",0
"4023","060750478011","2","White; Black",0
"4024","060750478012","2","White; Black",0
"4025","060750478013","2","White; Black",0
"4026","060750478021","2","White; Black",0
"4027","060750478022","2","White; Black",0
"4028","060750478023","2","White; Black",0
"4029","060750479011","2","White; Black",0
"4030","060750479012","2","White; Black",0.00388726919339164
"4031","060750479013","2","White; Black",0
"4032","060750479014","2","White; Black",0
"4033","060750479015","2","White; Black",0.0198019801980198
"4034","060750479021","2","White; Black",0.0362976406533575
"4035","060750479022","2","White; Black",0
"4036","060750479023","2","White; Black",0.0290350128095645
"4037","060750601001","2","White; Black",0
"4038","060750604001","2","White; Black",0.00431499460625674
"4039","060750605021","2","White; Black",0.0332778702163062
"4040","060750605022","2","White; Black",0.01001001001001
"4041","060750605023","2","White; Black",0.00631313131313131
"4042","060750607001","2","White; Black",0.0104396241735298
"4043","060750607002","2","White; Black",0
"4044","060750607003","2","White; Black",0.0159271899886234
"4045","060750610001","2","White; Black",0.0195227765726681
"4046","060750610002","2","White; Black",0
"4047","060750611001","2","White; Black",0
"4048","060750611002","2","White; Black",0
"4049","060750611003","2","White; Black",0
"4050","060750612001","2","White; Black",0.0321346595256312
"4051","060750612002","2","White; Black",0.00294550810014728
"4052","060750614001","2","White; Black",0
"4053","060750614002","2","White; Black",0.0152542372881356
"4054","060750614003","2","White; Black",0.0475857242827152
"4055","060750615001","2","White; Black",0
"4056","060750615002","2","White; Black",0
"4057","060750615003","2","White; Black",0
"4058","060750615004","2","White; Black",0.00492125984251968
"4059","060750615005","2","White; Black",0
"4060","060750615006","2","White; Black",0
"4061","060759802001","2","White; Black",0
"4062","060759803001","2","White; Black",0
"4063","060759804011","2","White; Black",NA
"4064","060759805011","2","White; Black",0.0505882352941176
"4065","060759806001","2","White; Black",0.00748129675810474
"4066","060759809001","2","White; Black",0
"4067","060759901000","2","White; Black",NA
"4068","060750101001","2","White; Native",0.0224489795918367
"4069","060750101002","2","White; Native",0.0112399016508606
"4070","060750102001","2","White; Native",0.0380333951762523
"4071","060750102002","2","White; Native",0.00815347721822542
"4072","060750102003","2","White; Native",0.0378429517502365
"4073","060750103001","2","White; Native",0.00573394495412844
"4074","060750103002","2","White; Native",0
"4075","060750103003","2","White; Native",0.0125223613595707
"4076","060750104001","2","White; Native",0
"4077","060750104002","2","White; Native",0.00778210116731518
"4078","060750104003","2","White; Native",0
"4079","060750104004","2","White; Native",0
"4080","060750105001","2","White; Native",0
"4081","060750105002","2","White; Native",0.0140924464487035
"4082","060750106001","2","White; Native",0.00880626223091976
"4083","060750106002","2","White; Native",0.0193164933135215
"4084","060750106003","2","White; Native",0
"4085","060750107001","2","White; Native",0
"4086","060750107002","2","White; Native",0
"4087","060750107003","2","White; Native",0
"4088","060750107004","2","White; Native",0
"4089","060750108001","2","White; Native",0
"4090","060750108002","2","White; Native",0
"4091","060750108003","2","White; Native",0.00470809792843691
"4092","060750109001","2","White; Native",0
"4093","060750109002","2","White; Native",0
"4094","060750109003","2","White; Native",0.00769625448948179
"4095","060750110001","2","White; Native",0
"4096","060750110002","2","White; Native",0
"4097","060750110003","2","White; Native",0.00650255457501161
"4098","060750111001","2","White; Native",0
"4099","060750111002","2","White; Native",0
"4100","060750111003","2","White; Native",0
"4101","060750112001","2","White; Native",0
"4102","060750112002","2","White; Native",0.011866235167206
"4103","060750112003","2","White; Native",0
"4104","060750113001","2","White; Native",0.0081190798376184
"4105","060750113002","2","White; Native",0
"4106","060750117001","2","White; Native",0.0132890365448505
"4107","060750117002","2","White; Native",0.017989417989418
"4108","060750118001","2","White; Native",0
"4109","060750119011","2","White; Native",0
"4110","060750119012","2","White; Native",0
"4111","060750119021","2","White; Native",0
"4112","060750119022","2","White; Native",0
"4113","060750120001","2","White; Native",0.0117994100294985
"4114","060750120002","2","White; Native",0.00428265524625268
"4115","060750121001","2","White; Native",0
"4116","060750121002","2","White; Native",0
"4117","060750122011","2","White; Native",0.0103019538188277
"4118","060750122012","2","White; Native",0
"4119","060750122021","2","White; Native",0.00422215004871712
"4120","060750123011","2","White; Native",0
"4121","060750123012","2","White; Native",0
"4122","060750123021","2","White; Native",0.00413223140495868
"4123","060750123022","2","White; Native",0
"4124","060750124011","2","White; Native",0.0125673249551167
"4125","060750124012","2","White; Native",0.00339904826648538
"4126","060750124021","2","White; Native",0
"4127","060750124022","2","White; Native",0
"4128","060750124023","2","White; Native",0.0162064825930372
"4129","060750125011","2","White; Native",0.00733074601121173
"4130","060750125012","2","White; Native",0
"4131","060750125021","2","White; Native",0.0358306188925081
"4132","060750125022","2","White; Native",0.00219490781387182
"4133","060750126011","2","White; Native",0
"4134","060750126021","2","White; Native",0
"4135","060750126022","2","White; Native",0
"4136","060750127001","2","White; Native",0
"4137","060750127002","2","White; Native",0
"4138","060750127003","2","White; Native",0
"4139","060750128001","2","White; Native",0
"4140","060750128002","2","White; Native",0
"4141","060750128003","2","White; Native",0
"4142","060750128004","2","White; Native",0
"4143","060750129011","2","White; Native",0.0262206148282098
"4144","060750129012","2","White; Native",0.00472334682860999
"4145","060750129021","2","White; Native",0
"4146","060750129022","2","White; Native",0
"4147","060750129023","2","White; Native",0
"4148","060750130001","2","White; Native",0
"4149","060750130002","2","White; Native",0
"4150","060750130003","2","White; Native",0
"4151","060750130004","2","White; Native",0
"4152","060750131011","2","White; Native",0
"4153","060750131012","2","White; Native",0.00771828268210323
"4154","060750131021","2","White; Native",0
"4155","060750131022","2","White; Native",0
"4156","060750132001","2","White; Native",0
"4157","060750132002","2","White; Native",0
"4158","060750132003","2","White; Native",0
"4159","060750133001","2","White; Native",0
"4160","060750133002","2","White; Native",0
"4161","060750133003","2","White; Native",0.0133079847908745
"4162","060750133004","2","White; Native",0
"4163","060750133005","2","White; Native",0
"4164","060750134001","2","White; Native",0
"4165","060750134002","2","White; Native",0
"4166","060750134003","2","White; Native",0
"4167","060750135001","2","White; Native",0
"4168","060750135002","2","White; Native",0
"4169","060750151001","2","White; Native",0
"4170","060750151002","2","White; Native",0.00394736842105263
"4171","060750152001","2","White; Native",0
"4172","060750152002","2","White; Native",0
"4173","060750152003","2","White; Native",0
"4174","060750153001","2","White; Native",0.0105708245243129
"4175","060750153002","2","White; Native",0.00714285714285714
"4176","060750154001","2","White; Native",0.0577617328519856
"4177","060750154002","2","White; Native",0
"4178","060750154003","2","White; Native",0
"4179","060750154004","2","White; Native",0
"4180","060750154005","2","White; Native",0.0245487364620939
"4181","060750155001","2","White; Native",0
"4182","060750155002","2","White; Native",0
"4183","060750155003","2","White; Native",0
"4184","060750156001","2","White; Native",0
"4185","060750156002","2","White; Native",0.00688599846977812
"4186","060750156003","2","White; Native",0
"4187","060750157001","2","White; Native",0
"4188","060750157002","2","White; Native",0
"4189","060750157003","2","White; Native",0
"4190","060750157004","2","White; Native",0
"4191","060750158011","2","White; Native",0.0432098765432099
"4192","060750158012","2","White; Native",0
"4193","060750158013","2","White; Native",0
"4194","060750158021","2","White; Native",0
"4195","060750158022","2","White; Native",0.0130769230769231
"4196","060750159001","2","White; Native",0
"4197","060750159002","2","White; Native",0.00610066090493137
"4198","060750160001","2","White; Native",0
"4199","060750161001","2","White; Native",0
"4200","060750161002","2","White; Native",0
"4201","060750161003","2","White; Native",0
"4202","060750161004","2","White; Native",0
"4203","060750162001","2","White; Native",0
"4204","060750162002","2","White; Native",0
"4205","060750162003","2","White; Native",0
"4206","060750163001","2","White; Native",0
"4207","060750163002","2","White; Native",0
"4208","060750163003","2","White; Native",0.00281789362451567
"4209","060750164001","2","White; Native",0
"4210","060750164002","2","White; Native",0
"4211","060750165001","2","White; Native",0
"4212","060750165002","2","White; Native",0
"4213","060750165003","2","White; Native",0
"4214","060750165004","2","White; Native",0
"4215","060750166001","2","White; Native",0
"4216","060750166002","2","White; Native",0.0859444941808415
"4217","060750166003","2","White; Native",0
"4218","060750166004","2","White; Native",0
"4219","060750167001","2","White; Native",0
"4220","060750167002","2","White; Native",0
"4221","060750167003","2","White; Native",0
"4222","060750167004","2","White; Native",0
"4223","060750168011","2","White; Native",0
"4224","060750168012","2","White; Native",0.00597269624573379
"4225","060750168013","2","White; Native",0
"4226","060750168021","2","White; Native",0
"4227","060750168022","2","White; Native",0
"4228","060750168023","2","White; Native",0
"4229","060750169001","2","White; Native",0
"4230","060750169002","2","White; Native",0.00914380714879468
"4231","060750170001","2","White; Native",0
"4232","060750170002","2","White; Native",0.00643974241030359
"4233","060750170003","2","White; Native",0.0402384500745156
"4234","060750171011","2","White; Native",0
"4235","060750171012","2","White; Native",0
"4236","060750171013","2","White; Native",0
"4237","060750171021","2","White; Native",0
"4238","060750171022","2","White; Native",0
"4239","060750171023","2","White; Native",0.0505149583128985
"4240","060750176011","2","White; Native",NA
"4241","060750176012","2","White; Native",0
"4242","060750176013","2","White; Native",0
"4243","060750176014","2","White; Native",0
"4244","060750176015","2","White; Native",0
"4245","060750177001","2","White; Native",0
"4246","060750177002","2","White; Native",0.0129682997118156
"4247","060750178011","2","White; Native",0
"4248","060750178012","2","White; Native",0
"4249","060750178021","2","White; Native",0
"4250","060750178022","2","White; Native",0.0219198790627362
"4251","060750179021","2","White; Native",0.0048653908530652
"4252","060750180001","2","White; Native",0
"4253","060750180002","2","White; Native",0.00209351011863224
"4254","060750201001","2","White; Native",0
"4255","060750201002","2","White; Native",0.0118549511854951
"4256","060750201003","2","White; Native",0
"4257","060750201004","2","White; Native",0.0242587601078167
"4258","060750202001","2","White; Native",0
"4259","060750202002","2","White; Native",0.00570497147514262
"4260","060750202003","2","White; Native",0
"4261","060750203001","2","White; Native",0.0139130434782609
"4262","060750203002","2","White; Native",0
"4263","060750203003","2","White; Native",0
"4264","060750204011","2","White; Native",0.0133891213389121
"4265","060750204012","2","White; Native",0.00895522388059702
"4266","060750204013","2","White; Native",0.0416326530612245
"4267","060750204021","2","White; Native",0
"4268","060750204022","2","White; Native",0
"4269","060750205001","2","White; Native",0.0217616580310881
"4270","060750205002","2","White; Native",0
"4271","060750205003","2","White; Native",0
"4272","060750206001","2","White; Native",0
"4273","060750206002","2","White; Native",0
"4274","060750206003","2","White; Native",0.0149942329873126
"4275","060750206004","2","White; Native",0
"4276","060750207001","2","White; Native",0.0219568567026194
"4277","060750207002","2","White; Native",0
"4278","060750207003","2","White; Native",0
"4279","060750208001","2","White; Native",0
"4280","060750208002","2","White; Native",0
"4281","060750208003","2","White; Native",0
"4282","060750208004","2","White; Native",0
"4283","060750209001","2","White; Native",0
"4284","060750209002","2","White; Native",0
"4285","060750209003","2","White; Native",0
"4286","060750209004","2","White; Native",0.0145739910313901
"4287","060750210001","2","White; Native",0
"4288","060750210002","2","White; Native",0
"4289","060750210003","2","White; Native",0
"4290","060750210004","2","White; Native",0
"4291","060750211001","2","White; Native",0.0116896918172157
"4292","060750211002","2","White; Native",0
"4293","060750211003","2","White; Native",0
"4294","060750211004","2","White; Native",0
"4295","060750212001","2","White; Native",0.00814901047729918
"4296","060750212002","2","White; Native",0.0403071017274472
"4297","060750212003","2","White; Native",0
"4298","060750213001","2","White; Native",0
"4299","060750213002","2","White; Native",0
"4300","060750214001","2","White; Native",0
"4301","060750214002","2","White; Native",0.0142857142857143
"4302","060750214003","2","White; Native",0.00451467268623025
"4303","060750215001","2","White; Native",0.0192061459667093
"4304","060750215002","2","White; Native",0
"4305","060750215003","2","White; Native",0
"4306","060750215004","2","White; Native",0
"4307","060750215005","2","White; Native",0
"4308","060750216001","2","White; Native",0
"4309","060750216002","2","White; Native",0
"4310","060750217001","2","White; Native",0.00497512437810945
"4311","060750217002","2","White; Native",0.0294117647058824
"4312","060750217003","2","White; Native",0.0069889341875364
"4313","060750218001","2","White; Native",0.0073909830007391
"4314","060750218002","2","White; Native",0.00460829493087558
"4315","060750218003","2","White; Native",0
"4316","060750218004","2","White; Native",0
"4317","060750226001","2","White; Native",0
"4318","060750226002","2","White; Native",0
"4319","060750227021","2","White; Native",0
"4320","060750227022","2","White; Native",0.0138004246284501
"4321","060750227041","2","White; Native",0
"4322","060750227042","2","White; Native",0
"4323","060750228011","2","White; Native",0.00572519083969466
"4324","060750228012","2","White; Native",0
"4325","060750228013","2","White; Native",0
"4326","060750228021","2","White; Native",0
"4327","060750228022","2","White; Native",0.00374298190892077
"4328","060750228031","2","White; Native",0.00651769087523277
"4329","060750228032","2","White; Native",0
"4330","060750228033","2","White; Native",0
"4331","060750229011","2","White; Native",0
"4332","060750229012","2","White; Native",0
"4333","060750229013","2","White; Native",0
"4334","060750229021","2","White; Native",0
"4335","060750229022","2","White; Native",0.0297366185216653
"4336","060750229031","2","White; Native",0
"4337","060750229032","2","White; Native",0.00966183574879227
"4338","060750229033","2","White; Native",0
"4339","060750230011","2","White; Native",0
"4340","060750230012","2","White; Native",0
"4341","060750230013","2","White; Native",0
"4342","060750230031","2","White; Native",0
"4343","060750230032","2","White; Native",0
"4344","060750231021","2","White; Native",0.00180701120346946
"4345","060750231022","2","White; Native",0
"4346","060750231031","2","White; Native",0
"4347","060750231032","2","White; Native",0
"4348","060750232001","2","White; Native",0
"4349","060750232002","2","White; Native",0
"4350","060750232003","2","White; Native",0
"4351","060750233001","2","White; Native",0
"4352","060750234001","2","White; Native",0
"4353","060750234002","2","White; Native",0
"4354","060750251001","2","White; Native",0
"4355","060750251002","2","White; Native",0.0036231884057971
"4356","060750251003","2","White; Native",0
"4357","060750252001","2","White; Native",0.0102790014684288
"4358","060750252002","2","White; Native",0
"4359","060750252003","2","White; Native",0
"4360","060750252004","2","White; Native",0
"4361","060750253001","2","White; Native",0
"4362","060750253002","2","White; Native",0.0153846153846154
"4363","060750253003","2","White; Native",0.00875486381322957
"4364","060750253004","2","White; Native",0.00608070757324489
"4365","060750254011","2","White; Native",0
"4366","060750254012","2","White; Native",0
"4367","060750254013","2","White; Native",0
"4368","060750254021","2","White; Native",0.0152671755725191
"4369","060750254022","2","White; Native",0
"4370","060750254023","2","White; Native",0.0132669983416252
"4371","060750254031","2","White; Native",0.0175292153589316
"4372","060750254032","2","White; Native",0.00293147673140344
"4373","060750255001","2","White; Native",0
"4374","060750255002","2","White; Native",0
"4375","060750255003","2","White; Native",0.00611413043478261
"4376","060750255004","2","White; Native",0
"4377","060750255005","2","White; Native",0
"4378","060750255006","2","White; Native",0
"4379","060750256001","2","White; Native",0
"4380","060750256002","2","White; Native",0.0277442702050663
"4381","060750256003","2","White; Native",0.0188679245283019
"4382","060750256004","2","White; Native",0
"4383","060750257011","2","White; Native",0
"4384","060750257012","2","White; Native",0
"4385","060750257013","2","White; Native",0
"4386","060750257021","2","White; Native",0
"4387","060750257022","2","White; Native",0
"4388","060750257023","2","White; Native",0
"4389","060750258001","2","White; Native",0
"4390","060750258002","2","White; Native",0.0105263157894737
"4391","060750259001","2","White; Native",0.00949050949050949
"4392","060750259002","2","White; Native",0.013745704467354
"4393","060750259003","2","White; Native",0
"4394","060750260011","2","White; Native",0
"4395","060750260012","2","White; Native",0.00299177262528048
"4396","060750260021","2","White; Native",0.0454299621416982
"4397","060750260022","2","White; Native",0.00529411764705882
"4398","060750260031","2","White; Native",0
"4399","060750260032","2","White; Native",0
"4400","060750260041","2","White; Native",0
"4401","060750260042","2","White; Native",0
"4402","060750261001","2","White; Native",0
"4403","060750261002","2","White; Native",0
"4404","060750261003","2","White; Native",0
"4405","060750261004","2","White; Native",0.00767018216682646
"4406","060750262001","2","White; Native",0
"4407","060750262002","2","White; Native",0
"4408","060750262003","2","White; Native",0
"4409","060750262004","2","White; Native",0
"4410","060750262005","2","White; Native",0.08
"4411","060750263011","2","White; Native",0
"4412","060750263012","2","White; Native",0
"4413","060750263013","2","White; Native",0
"4414","060750263021","2","White; Native",0
"4415","060750263022","2","White; Native",0
"4416","060750263023","2","White; Native",0
"4417","060750263031","2","White; Native",0.0278490289483327
"4418","060750263032","2","White; Native",0
"4419","060750264011","2","White; Native",0
"4420","060750264012","2","White; Native",0.00831600831600832
"4421","060750264021","2","White; Native",0
"4422","060750264022","2","White; Native",0
"4423","060750264023","2","White; Native",0.00866050808314088
"4424","060750264031","2","White; Native",0
"4425","060750264032","2","White; Native",0
"4426","060750264041","2","White; Native",0
"4427","060750264042","2","White; Native",0
"4428","060750301011","2","White; Native",0
"4429","060750301012","2","White; Native",0
"4430","060750301013","2","White; Native",0.00919117647058824
"4431","060750301014","2","White; Native",0
